5 July 2013	Spain 'told Edward Snowden was on Bolivia president's plane'	http://www.bbc.co.uk/news/world-latin-america-23201767
5 July 2013	Bolivia 'could close' US embassy after plane incident	http://www.bbc.co.uk/news/world-latin-america-23190278
5 July 2013	Hacking competitions seek cybersecurity superstars	http://www.bbc.co.uk/news/world-us-canada-23188874
4 July 2013	France 'has vast data surveillance' - Le Monde report	http://www.bbc.co.uk/news/world-europe-23178284
4 July 2013	In pictures: Morales' delayed flight	http://www.bbc.co.uk/news/world-latin-america-23181509
4 July 2013	Ecuador asks UK for help on embassy bug	http://www.bbc.co.uk/news/uk-23179431
3 July 2013	Snowden case: France apologises in Bolivia plane row	http://www.bbc.co.uk/news/world-latin-america-23174874
3 July 2013	Snowden case: Bolivia condemns jet 'aggression'	http://www.bbc.co.uk/news/world-latin-america-23158242
3 July 2013	Joint EU-US group to assess US spy ops	http://www.bbc.co.uk/news/world-europe-23165257
3 July 2013	Mass protests planned over web NSA spying revelations	http://www.bbc.co.uk/news/technology-23160309
3 July 2013	Indian media: Maoist attack in Jharkhand	http://www.bbc.co.uk/news/world-asia-india-23157618
